%Y%m%d%H%M;USDCHF
199605101030;1.2373
199605101100;1.2361
199605101130;1.2361
199605101200;1.2357
199605101230;1.2356
199605101300;1.2368
199605101330;1.2413
199605101400;1.243
199605101430;1.2443
199605101500;1.2465
199605101530;1.2464
199605101600;1.2482
199605101630;1.2456
199605101700;1.247
199605101730;1.2477
199605101800;1.2475
199605101830;1.2475
199605101900;1.2483
199605101930;1.2486
199605102000;1.2488
199605102030;1.2485
199605102100;1.2487
199605102130;1.2483
199605102200;1.2483
199605102230;1.2484
199605102300;1.2484
199605102330;1.2485
199605130000;1.2485
199605130030;1.2478
199605130100;1.2479
199605130130;1.2476
199605130200;1.2468
199605130230;1.2462
199605130300;1.2464
199605130330;1.2464
199605130400;1.2463
199605130430;1.2467
199605130500;1.2466
199605130530;1.2467
199605130600;1.2473
199605130630;1.2485
199605130700;1.2517
199605130730;1.2505
199605130800;1.2515
199605130830;1.2499
199605130900;1.2495
199605130930;1.2501
199605131000;1.2509
199605131030;1.25
199605131100;1.2511
199605131130;1.2503
199605131200;1.2512
199605131230;1.2501
199605131300;1.2495
199605131330;1.2482
199605131400;1.2491
199605131430;1.2495
199605131500;1.25
199605131530;1.2482
199605131600;1.2487
199605131630;1.248
199605131700;1.2476
199605131730;1.248
199605131800;1.2483
199605131830;1.2496
199605131900;1.25
199605131930;1.2497
199605132000;1.2495
199605132030;1.2502
199605132100;1.2505
199605132130;1.2507
199605132200;1.2506
199605132230;1.2504
199605132300;1.2497
199605132330;1.2501
199605140000;1.2494
199605140030;1.2483
199605140100;1.249
199605140130;1.2483
199605140200;1.2482
199605140230;1.2482
199605140300;1.2483
199605140330;1.2487
199605140400;1.2482
199605140430;1.2483
199605140500;1.2485
199605140530;1.2495
199605140600;1.2503
199605140630;1.2492
199605140700;1.2501
199605140730;1.2506
199605140800;1.2498
199605140830;1.2493
199605140900;1.2495
199605140930;1.2492
199605141000;1.2505
199605141030;1.2502
199605141100;1.2503
199605141130;1.2521
199605141200;1.251
199605141230;1.2525
199605141300;1.2495
199605141330;1.2519
199605141400;1.2502
199605141430;1.2525
199605141500;1.2527
199605141530;1.2513
199605141600;1.251
199605141630;1.251
199605141700;1.252
199605141730;1.2513
199605141800;1.2519
199605141830;1.2519
199605141900;1.2515
199605141930;1.2513
199605142000;1.2507
199605142030;1.2509
199605142100;1.2507
199605142130;1.251
199605142200;1.2507
199605142230;1.249
199605142300;1.2487
199605142330;1.2485
199605150000;1.2488
199605150030;1.2496
199605150100;1.2493
199605150130;1.2491
199605150200;1.2494
199605150230;1.2494
199605150300;1.2492
199605150330;1.2499
199605150400;1.25
199605150430;1.25
199605150500;1.249
199605150530;1.25
199605150600;1.25
199605150630;1.2498
199605150700;1.2503
199605150730;1.2496
199605150800;1.2493
199605150830;1.249
199605150900;1.249
199605150930;1.2479
199605151000;1.2472
199605151030;1.2471
199605151100;1.2483
199605151130;1.2499
199605151200;1.2529
199605151230;1.2512
199605151300;1.2523
199605151330;1.2547
199605151400;1.253
199605151430;1.2525
199605151500;1.2534
199605151530;1.2527
199605151600;1.2526
199605151630;1.2509
199605151700;1.2526
199605151730;1.2534
199605151800;1.2524
199605151830;1.2528
199605151900;1.2527
199605151930;1.2532
199605152000;1.2534
199605152030;1.2532
199605152100;1.2524
199605152130;1.2524
199605152200;1.2525
199605152230;1.2525
199605152300;1.2525
199605152330;1.2525
199605160000;1.2523
199605160030;1.2528
199605160100;1.2538
199605160130;1.2533
199605160200;1.2534
199605160230;1.2534
199605160300;1.2537
199605160330;1.2537
199605160400;1.2537
199605160430;1.2537
199605160500;1.2537
199605160530;1.2536
199605160600;1.2535
199605160630;1.2525
199605160700;1.2551
199605160730;1.2553
199605160800;1.2563
199605160830;1.256
199605160900;1.2553
199605160930;1.2554
199605161000;1.2575
199605161030;1.2587
199605161100;1.2587
199605161130;1.2577
199605161200;1.2584
199605161230;1.2602
199605161300;1.2615
199605161330;1.2604
199605161400;1.2592
199605161430;1.2595
199605161500;1.2589
199605161530;1.2582
199605161600;1.2571
199605161630;1.2573
199605161700;1.2557
199605161730;1.2555
199605161800;1.2554
199605161830;1.2565
199605161900;1.257
199605161930;1.2561
199605162000;1.256
199605162030;1.2544
199605162100;1.2543
199605162130;1.2544
199605162200;1.2542
199605162230;1.2542
199605162300;1.2544
199605162330;1.2534
199605170000;1.2531
199605170030;1.2543
199605170100;1.2551
199605170130;1.256
199605170200;1.2563
199605170230;1.256
199605170300;1.256
199605170330;1.2561
199605170400;1.2559
199605170430;1.2558
199605170500;1.255
199605170530;1.2544
199605170600;1.2554
199605170630;1.254
199605170700;1.2552
199605170730;1.2536
199605170800;1.2541
199605170830;1.2533
199605170900;1.2531
199605170930;1.2545
199605171000;1.2547
199605171030;1.255
199605171100;1.2557
199605171130;1.2562
199605171200;1.2557
199605171230;1.2571
199605171300;1.2547
199605171330;1.2562
199605171400;1.2548
199605171430;1.2532
199605171500;1.2515
199605171530;1.2545
199605171600;1.2543
199605171630;1.2568
199605171700;1.2555
199605171730;1.256
199605171800;1.2575
199605171830;1.2605
199605171900;1.2605
199605171930;1.2602
199605172000;1.2615
199605172030;1.2617
199605172100;1.2618
199605172130;1.2619
199605172200;1.262
199605172230;1.262
199605172300;1.2621
199605172330;1.2622
199605200000;1.2623
199605200030;1.262
199605200100;1.2635
199605200130;1.2641
199605200200;1.2642
199605200230;1.2632
199605200300;1.2643
199605200330;1.2642
199605200400;1.2647
199605200430;1.265
199605200500;1.2637
199605200530;1.2642
199605200600;1.263
199605200630;1.2632
199605200700;1.2637
199605200730;1.2632
199605200800;1.2639
199605200830;1.2639
199605200900;1.2626
199605200930;1.2629
199605201000;1.2642
199605201030;1.2633
199605201100;1.263
199605201130;1.2631
199605201200;1.2628
199605201230;1.2624
199605201300;1.2631
199605201330;1.2615
199605201400;1.2616
199605201430;1.2609
199605201500;1.263
199605201530;1.2613
199605201600;1.2623
199605201630;1.2625
199605201700;1.2618
199605201730;1.2615
199605201800;1.2617
199605201830;1.2616
199605201900;1.2625
199605201930;1.262
199605202000;1.2618
199605202030;1.2617
199605202100;1.2625
199605202130;1.263
199605202200;1.2625
199605202230;1.2626
199605202300;1.2623
199605202330;1.2616
199605210000;1.2603
199605210030;1.2606
199605210100;1.2591
199605210130;1.2594
199605210200;1.2595
199605210230;1.2597
199605210300;1.259
199605210330;1.2596
199605210400;1.2597
199605210430;1.2585
199605210500;1.259
199605210530;1.2598
199605210600;1.2602
199605210630;1.2602
199605210700;1.2608
199605210730;1.2596
199605210800;1.2589
199605210830;1.2588
199605210900;1.2597
199605210930;1.26
199605211000;1.2628
199605211030;1.2644
199605211100;1.2652
199605211130;1.2691
199605211200;1.2675
199605211230;1.2675
199605211300;1.267
199605211330;1.2655
199605211400;1.2668
199605211430;1.2664
199605211500;1.2668
199605211530;1.2671
199605211600;1.2671
199605211630;1.2691
199605211700;1.2703
199605211730;1.2727
199605211800;1.272
199605211830;1.2723
199605211900;1.2722
199605211930;1.2705
199605212000;1.2707
199605212030;1.2685
199605212100;1.2684
199605212130;1.2687
199605212200;1.2685
199605212230;1.2682
199605212300;1.2686
199605212330;1.2688
199605220000;1.2695
199605220030;1.27
199605220100;1.2702
199605220130;1.2705
199605220200;1.2708
199605220230;1.2708
199605220300;1.2707
199605220330;1.2702
199605220400;1.2705
199605220430;1.2701
199605220500;1.2708
199605220530;1.2705
199605220600;1.271
199605220630;1.272
199605220700;1.2712
199605220730;1.2699
199605220800;1.2698
199605220830;1.2694
199605220900;1.2684
199605220930;1.269
199605221000;1.2694
199605221030;1.269
199605221100;1.2689
199605221130;1.2695
199605221200;1.2682
199605221230;1.2686
199605221300;1.2684
199605221330;1.269
199605221400;1.2677
199605221430;1.2683
199605221500;1.265
199605221530;1.2659
199605221600;1.2655
199605221630;1.2672
199605221700;1.2685
199605221730;1.2672
199605221800;1.2674
199605221830;1.2687
199605221900;1.2682
199605221930;1.2681
199605222000;1.2692
199605222030;1.2687
199605222100;1.2686
199605222130;1.2687
199605222200;1.2686
199605222230;1.2686
199605222300;1.268
199605222330;1.2678
199605230000;1.2677
199605230030;1.2683
199605230100;1.2683
199605230130;1.2681
199605230200;1.2675
199605230230;1.2674
199605230300;1.2665
199605230330;1.267
199605230400;1.2668
199605230430;1.267
199605230500;1.2678
199605230530;1.2677
199605230600;1.2673
199605230630;1.2662
199605230700;1.2657
199605230730;1.2664
199605230800;1.2672
199605230830;1.269
199605230900;1.2682
199605230930;1.2677
199605231000;1.2673
199605231030;1.2672
199605231100;1.2667
199605231130;1.2676
199605231200;1.2671
199605231230;1.2665
199605231300;1.2675
199605231330;1.266
199605231400;1.2652
199605231430;1.2657
199605231500;1.2641
199605231530;1.2626
199605231600;1.2635
199605231630;1.2656
199605231700;1.2665
199605231730;1.2657
199605231800;1.2646
199605231830;1.266
199605231900;1.265
199605231930;1.2656
199605232000;1.2665
199605232030;1.2651
199605232100;1.2648
199605232130;1.2645
199605232200;1.2648
199605232230;1.2647
199605232300;1.2648
199605232330;1.2648
199605240000;1.265
199605240030;1.2644
199605240100;1.2647
199605240130;1.2636
199605240200;1.2631
199605240230;1.2631
199605240300;1.2625
199605240330;1.2625
199605240400;1.2624
199605240430;1.2627
199605240500;1.2632
199605240530;1.2641
199605240600;1.264
199605240630;1.2637
199605240700;1.264
199605240730;1.2647
199605240800;1.264
199605240830;1.2642
199605240900;1.2633
199605240930;1.2642
199605241000;1.2635
199605241030;1.2644
199605241100;1.2635
199605241130;1.2657
199605241200;1.2655
199605241230;1.2665
199605241300;1.2655
199605241330;1.2665
199605241400;1.2669
199605241430;1.2654
199605241500;1.265
199605241530;1.2665
199605241600;1.267
199605241630;1.2665
199605241700;1.2666
199605241730;1.2665
199605241800;1.2669
199605241830;1.2669
199605241900;1.2664
199605241930;1.2667
199605242000;1.2668
199605242030;1.2669
199605242100;1.267
199605242130;1.2669
199605242200;1.2668
199605242230;1.2667
199605242300;1.2666
199605242330;1.2666
199605270000;1.2665
199605270030;1.2664
199605270100;1.2663
199605270130;1.2662
199605270200;1.2657
199605270230;1.2659
199605270300;1.2653
199605270330;1.2656
199605270400;1.2655
199605270430;1.2653
199605270500;1.2657
199605270530;1.2653
199605270600;1.2652
199605270630;1.2652
199605270700;1.2652
199605270730;1.2652
199605270800;1.2654
199605270830;1.2652
199605270900;1.2647
199605270930;1.265
199605271000;1.2654
199605271030;1.2653
199605271100;1.2646
199605271130;1.2649
199605271200;1.2649
199605271230;1.2644
199605271300;1.2636
199605271330;1.2641
199605271400;1.2646
199605271430;1.2649
199605271500;1.2643
199605271530;1.2645
199605271600;1.2645
199605271630;1.2646
199605271700;1.2646
199605271730;1.2647
199605271800;1.2647
199605271830;1.2647
199605271900;1.2648
199605271930;1.2648
199605272000;1.2653
199605272030;1.2654
199605272100;1.2654
199605272130;1.2652
199605272200;1.2642
199605272230;1.2639
199605272300;1.2638
199605272330;1.265
199605280000;1.2648
199605280030;1.2669
199605280100;1.2671
199605280130;1.268
199605280200;1.268
199605280230;1.2676
199605280300;1.2674
199605280330;1.2674
199605280400;1.2675
199605280430;1.267
199605280500;1.2675
199605280530;1.2692
199605280600;1.269
199605280630;1.2687
199605280700;1.2703
199605280730;1.2707
199605280800;1.2712
199605280830;1.2709
199605280900;1.271
199605280930;1.2717
199605281000;1.2715
199605281030;1.271
199605281100;1.2715
199605281130;1.2715
199605281200;1.2715
199605281230;1.2727
199605281300;1.2732
199605281330;1.2731
199605281400;1.2727
199605281430;1.272
199605281500;1.2747
199605281530;1.2733
199605281600;1.2741
199605281630;1.2742
199605281700;1.2741
199605281730;1.2737
199605281800;1.2739
199605281830;1.2735
199605281900;1.2733
199605281930;1.2726
199605282000;1.2725
199605282030;1.2725
199605282100;1.2723
199605282130;1.2723
199605282200;1.2722
199605282230;1.2727
199605282300;1.2726
199605282330;1.2726
199605290000;1.272
199605290030;1.273
199605290100;1.2726
199605290130;1.2729
199605290200;1.2732
199605290230;1.2725
199605290300;1.2727
199605290330;1.2735
199605290400;1.2725
199605290430;1.2726
199605290500;1.272
199605290530;1.2732
199605290600;1.2716
199605290630;1.2716
199605290700;1.2711
199605290730;1.2711
199605290800;1.2712
199605290830;1.2722
199605290900;1.2727
199605290930;1.2727
199605291000;1.2729
199605291030;1.273
199605291100;1.2738
199605291130;1.2747
199605291200;1.274
199605291230;1.2733
199605291300;1.273
199605291330;1.2721
199605291400;1.2725
199605291430;1.2715
199605291500;1.2712
199605291530;1.2704
199605291600;1.2707
199605291630;1.2693
199605291700;1.2682
199605291730;1.2685
199605291800;1.2655
199605291830;1.2605
199605291900;1.26
199605291930;1.2621
199605292000;1.2626
199605292030;1.2613
199605292100;1.261
199605292130;1.2605
199605292200;1.2605
199605292230;1.2596
199605292300;1.2598
199605292330;1.2602
199605300000;1.2605
199605300030;1.2609
199605300100;1.2607
199605300130;1.2607
199605300200;1.2606
199605300230;1.2612
199605300300;1.2611
199605300330;1.2615
199605300400;1.2615
199605300430;1.2617
199605300500;1.2606
199605300530;1.2597
199605300600;1.2601
199605300630;1.2611
199605300700;1.26
199605300730;1.2602
199605300800;1.2597
199605300830;1.2586
199605300900;1.2575
199605300930;1.2564
199605301000;1.2545
199605301030;1.2557
199605301100;1.2531
199605301130;1.254
199605301200;1.2534
199605301230;1.2542
199605301300;1.2572
199605301330;1.2576
199605301400;1.2581
199605301430;1.2584
199605301500;1.2584
199605301530;1.2589
199605301600;1.2583
199605301630;1.2573
199605301700;1.2564
199605301730;1.2558
199605301800;1.258
199605301830;1.2592
199605301900;1.2584
199605301930;1.2597
199605302000;1.2597
199605302030;1.26
199605302100;1.2602
199605302130;1.2597
199605302200;1.2595
199605302230;1.2595
199605302300;1.2597
199605302330;1.2595
199605310000;1.2592
199605310030;1.2596
199605310100;1.26
199605310130;1.2607
199605310200;1.2617
199605310230;1.2611
199605310300;1.2615
199605310330;1.2612
199605310400;1.262
199605310430;1.2622
199605310500;1.2617
199605310530;1.2612
199605310600;1.2607
199605310630;1.2602
199605310700;1.2603
199605310730;1.2595
199605310800;1.2595
199605310830;1.2597
199605310900;1.26
199605310930;1.2589
199605311000;1.2601
199605311030;1.2597
199605311100;1.2597
199605311130;1.26
199605311200;1.2602
199605311230;1.2595
199605311300;1.2568
199605311330;1.255
199605311400;1.2537
199605311430;1.2547
199605311500;1.2515
199605311530;1.2515
199605311600;1.2511
199605311630;1.2475
199605311700;1.249
199605311730;1.2477
199605311800;1.248
199605311830;1.2481
199605311900;1.249
199605311930;1.2487
199605312000;1.2486
199605312030;1.2486
199605312100;1.2486
199605312130;1.2486
199605312200;1.2486
199605312230;1.2487
